model,context,mode,dtype,tool,name,calls,cpu_total_us,cuda_total_us
medium,1024,train_step,fp32,torch.profiler,aten::_foreach_addcdiv_,1,466.89100000000326,7349.199999999953
medium,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",21,0,7349.199999999953
medium,1024,train_step,fp32,torch.profiler,Memcpy DtoD (Device -> Device),97,0,7164.94900000002
medium,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",505,0,7066.922999999681
medium,1024,train_step,fp32,torch.profiler,aten::neg,96,1094.6089999999094,6913.620999999854
medium,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::neg_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",48,0,6734.992999999842
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MaskedFillBackward0,24,1424.0460000000603,6669.259999999878
medium,1024,train_step,fp32,torch.profiler,MaskedFillBackward0,24,1259.6179999999586,6669.259999999878
medium,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0,6571.944000000032
medium,1024,train_step,fp32,torch.profiler,MulBackward0,338,6449.161999999938,5394.360000000044
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: WhereBackward0,72,3470.578999999998,6360.295999999958
medium,1024,train_step,fp32,torch.profiler,WhereBackward0,72,3022.7739999999176,6360.295999999958
medium,1024,train_step,fp32,torch.profiler,aten::masked_fill_,48,810.1850000000723,6256.10499999994
medium,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int)#1})",48,0,6256.10499999994
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MaxBackward0,24,1646.105999999956,6148.495999999912
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: BmmBackward0,48,3207.2069999999803,5745.541000000085
medium,1024,train_step,fp32,torch.profiler,BmmBackward0,48,2724.41899999998,5745.541000000085
medium,1024,train_step,fp32,torch.profiler,aten::_foreach_lerp_,1,194.7949999999837,5576.707999999955
medium,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",21,0,5576.707999999955
medium,1024,train_step,fp32,torch.profiler,aten::_foreach_addcmul_,1,379.7069999999949,5572.5500000000175
medium,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",21,0,5572.5500000000175
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),120,0,5466.02599999994
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ViewBackward0,338,5440.553000000204,656.0630000000529
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params),49,0,5308.642999999938
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ExpBackward0,24,458.5520000000397,5302.795999999929
medium,1024,train_step,fp32,torch.profiler,ExpBackward0,24,324.59199999998964,5302.795999999929
medium,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",48,0,5277.577000000092
medium,1024,train_step,fp32,torch.profiler,aten::sum,170,2893.6720000000896,5132.257999999995
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_tn_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_tn_align4::Params),48,0,5130.077000000034
medium,1024,train_step,fp32,torch.profiler,aten::reshape,990,4863.836999999988,327.3260000000446
medium,1024,train_step,fp32,torch.profiler,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",121,0,4827.16899999993
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: SubBackward0,72,1658.0970000000962,4643.616999999882
medium,1024,train_step,fp32,torch.profiler,aten::fill_,315,2555.4650000002493,4541.05999999976
medium,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",291,0,4514.532999999781
medium,1024,train_step,fp32,torch.profiler,aten::zero_,194,1956.6190000000106,4384.511999999904
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: SliceBackward0,96,4364.536000000109,752.4029999997438
medium,1024,train_step,fp32,torch.profiler,aten::transpose,1181,4259.143000000295,0
medium,1024,train_step,fp32,torch.profiler,aten::index,97,4103.033000000029,171.29200000006767
medium,1024,train_step,fp32,torch.profiler,aten::_foreach_sqrt,1,1441.7400000000198,3792.057000000059
medium,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",21,0,3792.057000000059
medium,1024,train_step,fp32,torch.profiler,aten::_foreach_div_,1,332.8270000000193,3791.1599999999453
medium,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",21,0,3791.1599999999453
medium,1024,train_step,fp32,torch.profiler,aten::_foreach_add_,2,787.573000000004,3786.9049999999697
medium,1024,train_step,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",21,0,3786.9049999999697
medium,1024,train_step,fp32,torch.profiler,SubBackward0,72,922.9390000000858,3580.667999999874
medium,1024,train_step,fp32,torch.profiler,aten::exp,24,383.3969999999945,3503.126000000001
medium,1024,train_step,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::exp_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",24,0,3503.126000000001
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: PowBackward0,49,3445.863999999987,667.4019999998854
medium,1024,train_step,fp32,torch.profiler,SliceBackward0,96,3399.307000000088,576.1459999997896
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),48,0,3367.1889999999985
medium,1024,train_step,fp32,torch.profiler,aten::slice_backward,96,3181.751000000062,576.1459999997896
medium,1024,train_step,fp32,torch.profiler,aten::zeros_like,72,1467.6449999999477,3042.1599999999926
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4>(cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4::Params),48,0,3009.9110000000437
medium,1024,train_step,fp32,torch.profiler,ViewBackward0,338,2949.0620000001363,327.3260000000446
medium,1024,train_step,fp32,torch.profiler,aten::pow,147,2867.3159999999657,352.0980000000968
medium,1024,train_step,fp32,torch.profiler,aten::sub,72,1025.8440000000192,2810.5809999999783
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4::Params),96,0,2786.512999999948
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4::Params),96,0,2785.166000000012
medium,1024,train_step,fp32,torch.profiler,cuLaunchKernel,651,2752.7219999998924,0
medium,1024,train_step,fp32,torch.profiler,aten::stack,48,2625.7890000000025,336.0360000000692
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: TransposeBackward0,289,2599.758999999758,0
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: RsqrtBackward0,49,2577.0930000000953,143.32799999993586
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: SumBackward1,24,599.7190000000701,2575.3490000000747
medium,1024,train_step,fp32,torch.profiler,PowBackward0,49,2571.763000000021,482.98700000000827
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nn_align4::Params),24,0,2550.8990000000194
medium,1024,train_step,fp32,torch.profiler,aten::empty,678,2514.132000000118,0
medium,1024,train_step,fp32,torch.profiler,aten::add,193,2502.211999999952,807.1719999999605
medium,1024,train_step,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),48,0,2341.705000000058
medium,1024,train_step,fp32,torch.profiler,RsqrtBackward0,49,2315.9530000000086,143.32799999993586
medium,1024,train_step,fp32,torch.profiler,attention/value,24,2240.3560000000016,1453.6380000000045
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: UnsafeViewBackward0,241,2148.1169999999256,0
medium,1024,train_step,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",580,0,2096.106
medium,1024,train_step,fp32,torch.profiler,aten::zeros,120,2064.8679999999586,1282.1599999999162
medium,1024,train_step,fp32,torch.profiler,aten::t,507,2028.5419999998703,0
medium,1024,train_step,fp32,torch.profiler,aten::isfinite,24,2005.0420000000067,96.19199999999364
medium,1024,train_step,fp32,torch.profiler,aten::cat,48,1964.532000000043,336.0360000000692
medium,1024,train_step,fp32,torch.profiler,Activity Buffer Request,1,1914.861,6.880000000000109
medium,1024,train_step,fp32,torch.profiler,aten::view,993,1831.8119999999676,0
medium,1024,train_step,fp32,torch.profiler,aten::max,72,1714.1340000000364,617.9590000000107
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,219,1683.736000000048,0
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: ClampMinBackward0,24,1626.8100000001286,105.02499999986321
medium,1024,train_step,fp32,torch.profiler,cudaMemcpyAsync,193,1575.6400000000294,0
medium,1024,train_step,fp32,torch.profiler,aten::as_strided,2240,1556.2570000001788,0
medium,1024,train_step,fp32,torch.profiler,aten::scalar_tensor,96,1521.1510000000271,128.93299999987357
medium,1024,train_step,fp32,torch.profiler,attention/value,24,0,1453.6380000000045
medium,1024,train_step,fp32,torch.profiler,TransposeBackward0,289,1439.0840000000026,0
medium,1024,train_step,fp32,torch.profiler,ClampMinBackward0,24,1394.9420000001119,105.02499999986321
medium,1024,train_step,fp32,torch.profiler,autograd::engine::evaluate_function: MeanBackward1,49,1366.04899999997,160.16399999998976
medium,1024,train_step,fp32,torch.profiler,aten::empty_like,219,1355.5349999999862,0
medium,1024,train_step,fp32,torch.profiler,aten::expand,314,1297.3160000000535,0
medium,1024,train_step,fp32,torch.profiler,MaxBackward0,24,1151.5529999999999,1221.3899999999703
